AOIName,FixationDuration,Stimulus,Participant
Leaking Ontology,267,S4,All participants
Leaking Nodes,433,S4,All participants
Leaking Ontology,217,S4,All participants
Leaking Nodes,83,S4,All participants
Leaking Ontology,1075,S4,All participants
Leaking Nodes,366,S4,All participants
Leaking Ontology,283,S4,All participants
Leaking Ontology,100,S4,All participants
Leaking Ontology,1737,S4,All participants
Leaking Ontology,183,S4,All participants
Leaking Ontology,582,S4,All participants
Leaking Nodes,120,S4,All participants
Leaking Ontology,234,S4,All participants
Leaking Nodes,1636,S4,All participants
Leaking Ontology,400,S4,All participants
Leaking Nodes,167,S4,All participants
Leaking Ontology,100,S4,All participants
Leaking Nodes,800,S4,All participants
Other Ontology,117,S4,All participants
Leaking Ontology,467,S4,All participants
Leaking Ontology,85,S4,All participants
Leaking Nodes,583,S4,All participants
Leaking Ontology,83,S4,All participants
Leaking Ontology,83,S4,All participants
Other Ontology,33,S4,All participants
Leaking Nodes,967,S4,All participants
Leaking Ontology,366,S4,All participants
Leaking Nodes,267,S4,All participants
Leaking Ontology,767,S4,All participants
Leaking Ontology,133,S4,All participants
Leaking Ontology,467,S4,All participants
Leaking Nodes,435,S4,All participants
Leaking Ontology,616,S4,All participants
Leaking Nodes,233,S4,All participants
Leaking Ontology,183,S4,All participants
Leaking Nodes,33,S4,All participants
Other Ontology,100,S4,All participants
Leaking Ontology,253,S4,All participants
Leaking Nodes,600,S4,All participants
Leaking Ontology,50,S4,All participants
Leaking Nodes,254,S4,All participants
Leaking Ontology,400,S4,All participants
Leaking Nodes,150,S4,All participants
Other Ontology,200,S4,All participants
Leaking Nodes,100,S4,All participants
Leaking Ontology,535,S4,All participants
Leaking Nodes,301,S4,All participants
Leaking Ontology,801,S4,All participants
Leaking Nodes,1052,S4,All participants
Leaking Ontology,500,S4,All participants
Leaking Nodes,33,S4,All participants
Leaking Ontology,267,S4,All participants
Leaking Nodes,416,S4,All participants
Leaking Ontology,233,S4,All participants
Leaking Nodes,304,S4,All participants
Other Ontology,150,S4,All participants
Leaking Nodes,851,S4,All participants
Leaking Ontology,550,S4,All participants
Leaking Ontology,317,S4,All participants
Leaking Nodes,267,S4,All participants
Leaking Ontology,2769,S4,All participants
Leaking Nodes,383,S4,All participants
Leaking Ontology,883,S4,All participants
Leaking Nodes,116,S4,All participants
Other Ontology,184,S4,All participants
Other Ontology,617,S4,All participants
Leaking Ontology,533,S4,All participants
Leaking Ontology,316,S4,All participants
Leaking Nodes,500,S4,All participants
Leaking Ontology,485,S4,All participants
Leaking Nodes,383,S4,All participants
Leaking Ontology,500,S4,All participants
Leaking Nodes,550,S4,All participants
Leaking Ontology,300,S4,All participants
Leaking Nodes,4819,S4,All participants
Leaking Ontology,67,S4,All participants
Leaking Nodes,50,S4,All participants
Leaking Ontology,1033,S4,All participants
Leaking Nodes,883,S4,All participants
Leaking Ontology,750,S4,All participants
Leaking Nodes,4300,S4,All participants
Leaking Ontology,316,S4,All participants
Leaking Nodes,833,S4,All participants
Leaking Ontology,500,S4,All participants
Other Ontology,167,S4,All participants
Other Ontology,50,S4,All participants
Other Ontology,184,S4,All participants
Leaking Ontology,100,S4,All participants
Leaking Ontology,83,S4,All participants
Leaking Ontology,33,S4,All participants
Leaking Nodes,116,S4,All participants
Leaking Ontology,50,S4,All participants
Leaking Nodes,600,S4,All participants
Other Ontology,167,S4,All participants
Leaking Nodes,4466,S4,All participants
Leaking Ontology,133,S4,All participants
Leaking Ontology,150,S4,All participants
Leaking Nodes,317,S4,All participants
Leaking Ontology,333,S4,All participants
Leaking Nodes,10068,S4,All participants
Leaking Ontology,171,S4,All participants
Leaking Ontology,200,S4,All participants
Leaking Ontology,167,S4,All participants
Leaking Nodes,634,S4,All participants
Other Ontology,83,S4,All participants
Leaking Ontology,400,S4,All participants
Other Ontology,200,S4,All participants
Leaking Nodes,983,S4,All participants
Leaking Ontology,83,S4,All participants
Leaking Nodes,116,S4,All participants
Leaking Ontology,116,S4,All participants
Leaking Nodes,7284,S4,All participants
Leaking Ontology,200,S4,All participants
Leaking Nodes,633,S4,All participants
Leaking Ontology,100,S4,All participants
Leaking Nodes,1517,S4,All participants
Other Ontology,50,S4,All participants
Leaking Nodes,805,S4,All participants
Leaking Ontology,66,S4,All participants
Leaking Nodes,583,S4,All participants
Leaking Ontology,33,S4,All participants
Leaking Nodes,150,S4,All participants
Leaking Ontology,33,S4,All participants
Leaking Nodes,217,S4,All participants
Leaking Ontology,200,S4,All participants
Leaking Nodes,2150,S4,All participants
Leaking Ontology,167,S4,All participants
Leaking Nodes,767,S4,All participants
Leaking Ontology,133,S4,All participants
Leaking Ontology,234,S4,All participants
Leaking Nodes,666,S4,All participants
Leaking Ontology,33,S4,All participants
Leaking Nodes,450,S4,All participants
Leaking Ontology,83,S4,All participants
Leaking Nodes,33,S4,All participants
Other Ontology,234,S4,All participants
Leaking Nodes,600,S4,All participants
Leaking Ontology,33,S4,All participants
Leaking Nodes,467,S4,All participants
Leaking Ontology,167,S4,All participants
Leaking Nodes,601,S4,All participants
Leaking Ontology,183,S4,All participants
Leaking Nodes,616,S4,All participants
Leaking Ontology,183,S4,All participants
Leaking Nodes,667,S4,All participants
Leaking Ontology,251,S4,All participants
Leaking Nodes,333,S4,All participants
Leaking Ontology,183,S4,All participants
Leaking Nodes,150,S4,All participants
Leaking Ontology,66,S4,All participants
Leaking Nodes,166,S4,All participants
Leaking Ontology,33,S4,All participants
Leaking Ontology,117,S4,All participants
Leaking Ontology,33,S4,All participants
Leaking Nodes,800,S4,All participants
Other Ontology,167,S4,All participants
Leaking Ontology,183,S4,All participants
Leaking Nodes,4102,S4,All participants
Leaking Ontology,149,S4,All participants
Leaking Nodes,83,S4,All participants
Other Ontology,484,S4,All participants
Leaking Ontology,50,S4,All participants
Leaking Nodes,33,S4,All participants
Other Ontology,100,S4,All participants
Other Ontology,150,S4,All participants
Leaking Ontology,117,S4,All participants
Other Ontology,233,S4,All participants
Leaking Ontology,83,S4,All participants
Other Ontology,33,S4,All participants
Other Ontology,599,S4,All participants
Leaking Ontology,33,S4,All participants
Other Ontology,250,S4,All participants
Other Ontology,350,S4,All participants
Other Ontology,200,S4,All participants
Other Ontology,67,S4,All participants
Other Ontology,201,S4,All participants
Other Ontology,83,S4,All participants
Other Ontology,133,S4,All participants
Other Ontology,33,S4,All participants
Other Ontology,234,S4,All participants
Leaking Ontology,33,S4,All participants
Other Ontology,67,S4,All participants
Other Ontology,267,S4,All participants
Other Ontology,50,S4,All participants
Other Ontology,183,S4,All participants
Leaking Ontology,116,S4,All participants
Other Ontology,183,S4,All participants
Other Ontology,83,S4,All participants
Other Ontology,201,S4,All participants
Other Ontology,67,S4,All participants
Other Ontology,67,S4,All participants
Other Ontology,683,S4,All participants
Other Ontology,133,S4,All participants
Other Ontology,167,S4,All participants
Other Ontology,50,S4,All participants
Other Ontology,133,S4,All participants
Other Ontology,67,S4,All participants
Other Ontology,33,S4,All participants
Other Ontology,83,S4,All participants
Other Ontology,67,S4,All participants
Other Ontology,83,S4,All participants
Other Ontology,100,S4,All participants
Leaking Nodes,634,S4,All participants
Leaking Ontology,100,S4,All participants
Leaking Nodes,1982,S4,All participants
Leaking Ontology,66,S4,All participants
Leaking Nodes,2782,S4,All participants
Leaking Ontology,133,S4,All participants
Leaking Nodes,301,S4,All participants
Leaking Ontology,300,S4,All participants
Leaking Ontology,200,S4,All participants
Leaking Ontology,183,S4,All participants
Leaking Nodes,950,S4,All participants
Other Ontology,250,S4,All participants
Leaking Nodes,2132,S4,All participants
Other Ontology,217,S4,All participants
Leaking Nodes,1250,S4,All participants
Leaking Ontology,67,S4,All participants
Other Ontology,100,S4,All participants
Leaking Nodes,1700,S4,All participants
Other Ontology,67,S4,All participants
Leaking Nodes,550,S4,All participants
Other Ontology,117,S4,All participants
Leaking Nodes,354,S4,All participants
Leaking Ontology,67,S4,All participants
Leaking Nodes,500,S4,All participants
Other Ontology,133,S4,All participants
Leaking Nodes,2085,S4,All participants
Leaking Ontology,33,S4,All participants
Leaking Nodes,7815,S4,All participants
Leaking Ontology,917,S4,All participants
Other Ontology,267,S4,All participants
Other Ontology,217,S4,All participants
Other Ontology,250,S4,All participants
Other Ontology,133,S4,All participants
Other Ontology,300,S4,All participants
Other Ontology,67,S4,All participants
Other Ontology,72,S4,All participants
Other Ontology,67,S4,All participants
Other Ontology,167,S4,All participants
Other Ontology,133,S4,All participants
Other Ontology,634,S4,All participants
Other Ontology,167,S4,All participants
Other Ontology,484,S4,All participants
Other Ontology,133,S4,All participants
Other Ontology,483,S4,All participants
Other Ontology,634,S4,All participants
Other Ontology,434,S4,All participants
Other Ontology,133,S4,All participants
Other Ontology,250,S4,All participants
Other Ontology,267,S4,All participants
Other Ontology,366,S4,All participants
Other Ontology,133,S4,All participants
Other Ontology,333,S4,All participants
Other Ontology,217,S4,All participants
Leaking Ontology,400,S4,All participants
Other Ontology,350,S4,All participants
Other Ontology,317,S4,All participants
Other Ontology,317,S4,All participants
Leaking Ontology,466,S4,All participants
Leaking Nodes,933,S4,All participants
Other Ontology,50,S4,All participants
Leaking Nodes,167,S4,All participants
Other Ontology,166,S4,All participants
Leaking Nodes,850,S4,All participants
Leaking Ontology,167,S4,All participants
Leaking Nodes,1166,S4,All participants
Leaking Ontology,367,S4,All participants
Leaking Nodes,383,S4,All participants
Leaking Ontology,217,S4,All participants
Leaking Nodes,500,S4,All participants
Leaking Ontology,133,S4,All participants
Leaking Nodes,717,S4,All participants
Leaking Ontology,133,S4,All participants
Leaking Nodes,2300,S4,All participants
Other Ontology,150,S4,All participants
Leaking Nodes,283,S4,All participants
Leaking Ontology,250,S4,All participants
Leaking Nodes,167,S4,All participants
Leaking Ontology,183,S4,All participants
Other Ontology,200,S4,All participants
Leaking Nodes,1570,S4,All participants
Leaking Ontology,316,S4,All participants
Leaking Ontology,183,S4,All participants
Leaking Nodes,767,S4,All participants
Leaking Ontology,383,S4,All participants
Other Ontology,167,S4,All participants
Leaking Nodes,450,S4,All participants
Leaking Ontology,350,S4,All participants
Leaking Nodes,850,S4,All participants
Leaking Ontology,367,S4,All participants
Leaking Nodes,1150,S4,All participants
Leaking Ontology,50,S4,All participants
Leaking Ontology,183,S4,All participants
Leaking Ontology,167,S4,All participants
Leaking Nodes,2333,S4,All participants
Leaking Ontology,816,S4,All participants
Leaking Nodes,2717,S4,All participants
Leaking Ontology,450,S4,All participants
Other Ontology,217,S4,All participants
Leaking Nodes,2383,S4,All participants
Leaking Ontology,117,S4,All participants
Leaking Nodes,683,S4,All participants
Leaking Ontology,300,S4,All participants
Leaking Nodes,217,S4,All participants
Leaking Ontology,300,S4,All participants
Leaking Nodes,1384,S4,All participants
Leaking Ontology,333,S4,All participants
Leaking Nodes,2600,S4,All participants
Leaking Ontology,333,S4,All participants
Leaking Nodes,533,S4,All participants
Leaking Ontology,117,S4,All participants
Leaking Ontology,150,S4,All participants
Other Ontology,183,S4,All participants
Leaking Nodes,167,S4,All participants
Other Ontology,150,S4,All participants
Leaking Nodes,2451,S4,All participants
Leaking Ontology,500,S4,All participants
Leaking Nodes,983,S4,All participants
Leaking Ontology,150,S4,All participants
Leaking Nodes,1250,S4,All participants
Leaking Ontology,267,S4,All participants
Leaking Ontology,200,S4,All participants
Leaking Ontology,283,S4,All participants
Leaking Nodes,267,S4,All participants
Leaking Ontology,350,S4,All participants
Leaking Nodes,434,S4,All participants
Leaking Ontology,466,S4,All participants
Leaking Ontology,500,S4,All participants
Other Ontology,117,S4,All participants
Leaking Ontology,250,S4,All participants
Leaking Nodes,450,S4,All participants
Leaking Ontology,150,S4,All participants
Leaking Ontology,133,S4,All participants
Leaking Nodes,973,S4,All participants
Leaking Ontology,156,S4,All participants
